date,game_id,home_team,away_team,venue,home_edge_score,away_edge_score,edge_diff,ou_score,ou_convergence_boost,model_total,actual_total,home_score,away_score,home_won,bet_signal,bet_side,model_win_prob,diff_signal,diff_side,ou_signal,ml_result,diff_result,ou_result,home_zone,home_pitch,home_walk,home_hand,away_zone,away_pitch,away_walk,away_hand,park_factor,park_weather_adj,home_bp_mod,away_bp_mod,home_bullpen_score,away_bullpen_score,home_ml,away_ml,home_edge_rw,away_edge_rw
2025-04-30,778111,Chicago White Sox,Milwaukee Brewers,Rate Field,64.04,50.74,13.3,53.4,0.0,8.6,10,4.0,6.0,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET,21.08,17.33,10.13,12.5,0.0,27.17,13.57,10.0,1.0,0.0,0.0,0.0,55.0,55.0,129.0,-154.0,62.7,43.78
2025-04-30,778106,Texas Rangers,Athletics,Globe Life Field,51.62,42.28,9.3,57.2,0.0,9.1,8,1.0,7.0,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,11.89,15.32,11.41,10.0,10.27,14.6,7.41,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-154.0,129.0,49.92,39.34
2025-05-01,778100,Pittsburgh Pirates,Chicago Cubs,PNC Park,80.83,57.69,23.1,41.6,-8.0,7.8,11,3.0,8.0,False,HOME,HOME,0.6521,NO BET,,NO BET,LOSS,NO BET,NO BET,29.73,23.25,14.85,10.0,10.81,21.88,15.0,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-125.0,104.0,81.95,54.95
2025-05-01,778107,Cincinnati Reds,St. Louis Cardinals,Great American Ball Park,54.3,58.71,4.4,55.4,0.0,8.8,10,9.0,1.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,14.59,22.34,10.13,4.5,16.22,22.95,12.34,7.5,1.01,0.0,0.0,0.0,55.0,55.0,100.0,-120.0,52.84,57.04
2025-05-01,778103,New York Mets,Arizona Diamondbacks,Citi Field,44.94,41.57,3.4,58.0,0.0,9.3,6,2.0,4.0,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,22.7,11.74,0.0,7.5,15.68,7.08,8.81,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-169.0,140.0,44.42,42.23
2025-05-01,778097,Tampa Bay Rays,Kansas City Royals,George M. Steinbrenner Field,55.75,64.07,8.3,43.9,-8.0,8.2,10,2.0,8.0,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,11.89,23.05,5.31,12.5,20.0,24.87,11.7,7.5,1.0,0.0,0.0,0.0,55.0,55.0,-161.0,135.0,49.53,62.56
2025-05-01,778108,Cleveland Guardians,Minnesota Twins,Progressive Field,51.41,32.47,18.9,61.7,0.0,9.6,7,4.0,3.0,True,NO BET,,,HOME,HOME,NO BET,NO BET,WIN,NO BET,21.62,12.69,4.1,10.0,0.0,17.03,5.44,10.0,1.0,0.0,0.0,0.0,55.0,55.0,104.0,-125.0,50.65,26.05
2025-05-01,778094,Chicago White Sox,Milwaukee Brewers,Rate Field,73.1,47.33,25.8,53.5,0.0,8.6,8,8.0,0.0,True,HOME,HOME,0.6328,NO BET,,NO BET,WIN,NO BET,NO BET,30.81,20.72,6.07,12.5,0.54,30.0,4.29,12.5,1.0,0.0,0.0,0.0,55.0,55.0,140.0,-169.0,71.96,36.43
2025-05-01,778096,Texas Rangers,Athletics,Globe Life Field,54.41,48.84,5.6,54.9,0.0,8.9,3,0.0,3.0,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,16.76,16.54,8.11,10.0,11.35,26.89,6.1,4.5,1.0,0.0,0.0,0.0,55.0,55.0,-130.0,110.0,52.6,44.35
2025-05-01,778099,Philadelphia Phillies,Washington Nationals,Citizens Bank Park,44.85,42.66,2.2,57.7,0.0,9.3,6,2.0,4.0,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,17.3,19.91,0.14,4.5,12.43,14.62,5.61,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-175.0,145.0,41.97,39.72
2025-05-01,778095,Toronto Blue Jays,Boston Red Sox,Rogers Centre,45.29,47.9,2.6,56.6,0.0,9.1,6,4.0,2.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,9.19,12.35,10.75,10.0,10.81,19.19,7.9,10.0,1.0,0.0,0.0,0.0,55.0,55.0,100.0,-120.0,43.6,43.99
2025-05-01,778101,Los Angeles Angels,Detroit Tigers,Angel Stadium,69.88,67.84,2.0,32.7,-15.0,7.5,14,4.0,10.0,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,24.86,23.13,11.39,7.5,22.16,21.7,11.48,12.5,1.0,0.0,0.0,0.0,55.0,55.0,125.0,-149.0,69.84,65.93
2025-05-01,778098,San Francisco Giants,Colorado Rockies,Oracle Park,55.31,46.97,8.3,52.4,0.0,8.8,7,3.0,4.0,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,5.95,27.88,7.71,10.0,11.89,15.9,13.99,4.5,0.97,0.0,0.0,0.0,55.0,55.0,-278.0,220.0,47.83,47.65
2025-05-02,778087,Cincinnati Reds,Washington Nationals,Great American Ball Park,30.09,56.57,26.5,61.3,0.0,9.5,7,6.0,1.0,True,NO BET,,,AWAY,AWAY,NO BET,NO BET,LOSS,NO BET,1.62,16.29,4.82,4.5,14.05,22.57,7.73,12.5,1.01,0.0,0.0,0.0,55.0,55.0,-200.0,165.0,25.92,51.63
2025-05-02,778090,Pittsburgh Pirates,San Diego Padres,PNC Park,51.18,53.25,2.1,54.3,0.0,8.8,13,4.0,9.0,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,12.97,18.44,6.77,10.0,9.73,24.76,8.76,10.0,1.0,0.0,0.0,0.0,55.0,55.0,114.0,-137.0,47.65,47.84
2025-05-02,778086,Philadelphia Phillies,Arizona Diamondbacks,Citizens Bank Park,36.48,46.93,10.5,59.4,0.0,9.4,5,3.0,2.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,4.86,8.64,9.98,10.0,14.05,14.7,8.18,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-154.0,129.0,34.6,45.02
2025-05-02,778093,Baltimore Orioles,Kansas City Royals,Oriole Park at Camden Yards,45.36,48.33,3.0,56.6,0.0,9.1,3,3.0,0.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,8.65,17.31,6.4,10.0,20.0,10.89,9.94,7.5,1.0,0.0,0.0,0.0,55.0,55.0,-141.0,120.0,41.06,50.08
2025-05-02,778088,New York Yankees,Tampa Bay Rays,Yankee Stadium,56.51,61.47,5.0,43.9,-8.0,8.3,3,3.0,0.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,12.97,25.99,7.05,7.5,24.32,19.47,10.18,7.5,1.0,0.0,0.0,0.0,55.0,55.0,-250.0,200.0,51.88,61.96
2025-05-02,778081,Toronto Blue Jays,Cleveland Guardians,Rogers Centre,40.66,59.93,19.3,56.8,0.0,9.0,8,5.0,3.0,True,NO BET,,,AWAY,AWAY,NO BET,NO BET,LOSS,NO BET,11.89,16.4,4.87,4.5,22.16,21.39,3.88,12.5,1.0,0.0,0.0,0.0,55.0,55.0,-167.0,140.0,38.76,56.08
2025-05-02,778089,Boston Red Sox,Minnesota Twins,Fenway Park,72.13,47.49,24.6,53.5,0.0,8.6,7,6.0,1.0,True,HOME,HOME,0.6303,NO BET,,NO BET,WIN,NO BET,NO BET,22.7,29.95,6.48,10.0,11.89,10.6,15.0,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-120.0,100.0,67.65,48.01
2025-05-02,778091,Miami Marlins,Athletics,loanDepot park,59.59,50.38,9.2,53.9,0.0,8.7,7,1.0,6.0,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,22.16,14.47,9.96,10.0,13.51,20.87,6.0,10.0,1.0,0.0,0.0,0.0,55.0,55.0,114.0,-137.0,60.04,46.12
2025-05-02,778092,Atlanta Braves,Los Angeles Dodgers,Truist Park,46.91,47.65,0.7,56.2,0.0,9.1,3,1.0,2.0,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,15.68,3.23,15.0,10.0,10.81,16.17,10.67,10.0,1.0,0.0,0.0,0.0,55.0,55.0,150.0,-182.0,50.24,45.28
2025-05-02,778079,Chicago White Sox,Houston Astros,Rate Field,48.43,58.49,10.1,54.6,0.0,8.8,10,7.0,3.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,18.38,9.45,5.1,12.5,18.38,30.0,5.61,4.5,1.0,0.0,0.0,0.0,55.0,55.0,179.0,-222.0,47.24,54.62
2025-05-02,778083,Texas Rangers,Seattle Mariners,Globe Life Field,35.98,62.95,27.0,57.9,0.0,9.1,14,1.0,13.0,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,WIN,NO BET,4.32,17.56,3.6,7.5,14.05,23.9,15.0,10.0,1.0,0.0,0.0,0.0,55.0,55.0,104.0,-125.0,30.73,60.4
2025-05-02,778080,Milwaukee Brewers,Chicago Cubs,American Family Field,45.8,66.4,20.6,56.6,0.0,8.8,10,0.0,10.0,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,WIN,NO BET,7.57,10.66,15.0,10.0,23.24,21.74,9.59,12.5,1.02,0.0,0.0,0.0,55.0,55.0,104.0,-125.0,45.33,64.24
2025-05-02,778084,St. Louis Cardinals,New York Mets,Busch Stadium,40.46,42.61,2.1,58.6,0.0,9.4,12,3.0,9.0,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,3.78,8.68,15.0,10.0,10.81,13.95,7.85,10.0,1.0,0.0,0.0,0.0,55.0,55.0,100.0,-120.0,39.66,40.08
2025-05-02,778085,Los Angeles Angels,Detroit Tigers,Angel Stadium,46.98,36.08,10.9,59.5,0.0,9.4,10,1.0,9.0,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,10.27,20.5,5.71,7.5,0.0,16.58,15.0,4.5,1.0,0.0,0.0,0.0,55.0,55.0,154.0,-189.0,42.85,34.16
2025-05-02,778082,San Francisco Giants,Colorado Rockies,Oracle Park,49.88,55.39,5.5,53.1,0.0,8.8,4,4.0,0.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,12.43,29.26,0.0,4.5,28.65,13.42,0.0,12.5,0.97,0.0,0.0,0.0,55.0,55.0,-303.0,240.0,43.28,54.07
2025-05-03,778074,New York Yankees,Tampa Bay Rays,Yankee Stadium,47.37,73.95,26.6,53.4,0.0,8.6,5,2.0,3.0,False,AWAY,AWAY,0.6349,NO BET,,NO BET,WIN,NO BET,NO BET,5.41,21.55,9.91,7.5,27.57,23.88,15.0,7.5,1.0,0.0,0.0,0.0,55.0,55.0,-200.0,165.0,42.98,75.29
2025-05-03,778066,Chicago White Sox,Houston Astros,Rate Field,60.78,45.26,15.5,55.3,0.0,8.9,11,3.0,8.0,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET,24.86,20.42,0.0,12.5,0.0,27.41,7.85,10.0,1.0,0.0,0.0,0.0,55.0,55.0,200.0,-250.0,56.76,36.71
2025-05-03,778064,Toronto Blue Jays,Cleveland Guardians,Rogers Centre,57.4,47.82,9.6,54.9,0.0,8.9,8,3.0,5.0,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,14.59,20.59,11.72,7.5,22.16,11.24,6.92,7.5,1.0,0.0,0.0,0.0,55.0,55.0,-149.0,125.0,55.82,49.15
2025-05-03,778065,Pittsburgh Pirates,San Diego Padres,PNC Park,24.48,50.85,26.4,62.6,0.0,9.7,3,1.0,2.0,False,AWAY,AWAY,0.5227,NO BET,,NO BET,WIN,NO BET,NO BET,5.95,7.67,3.36,4.5,8.65,19.96,12.24,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-125.0,104.0,23.17,47.4
2025-05-03,778069,San Francisco Giants,Colorado Rockies,Oracle Park,61.5,60.09,1.4,34.4,-15.0,7.9,9,6.0,3.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,24.32,22.85,0.47,10.0,25.95,15.89,7.36,10.0,0.97,0.0,0.0,0.0,55.0,55.0,-294.0,229.0,57.62,60.32
2025-05-03,778073,Boston Red Sox,Minnesota Twins,Fenway Park,50.46,45.92,4.5,56.2,0.0,9.1,7,3.0,4.0,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,21.62,10.61,2.73,12.5,12.97,13.32,9.63,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-115.0,-105.0,49.06,44.52
2025-05-03,778075,Miami Marlins,Athletics,loanDepot park,57.04,34.45,22.6,59.0,0.0,9.3,15,9.0,6.0,True,NO BET,,,HOME,HOME,NO BET,NO BET,WIN,NO BET,16.22,18.98,8.84,10.0,0.0,24.33,0.12,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-125.0,104.0,54.65,24.66
2025-05-03,778078,Philadelphia Phillies,Arizona Diamondbacks,Citizens Bank Park,60.1,52.84,7.3,54.7,0.0,8.8,9,7.0,2.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,26.49,9.0,14.11,7.5,17.84,10.0,15.0,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-125.0,104.0,64.92,54.85
2025-05-03,778077,Cincinnati Reds,Washington Nationals,Great American Ball Park,29.1,40.76,11.7,63.2,0.0,9.8,17,6.0,11.0,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,0.0,10.2,6.03,10.0,5.41,17.18,8.37,10.0,1.01,0.0,0.0,0.0,55.0,55.0,-189.0,154.0,24.68,36.31
2025-05-03,778070,Texas Rangers,Seattle Mariners,Globe Life Field,60.43,46.94,13.5,54.9,0.0,8.8,3,1.0,2.0,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET,16.22,17.05,11.66,12.5,8.11,17.16,11.67,10.0,1.0,0.0,0.0,0.0,55.0,55.0,110.0,-133.0,58.48,43.97
2025-05-03,778071,Milwaukee Brewers,Chicago Cubs,American Family Field,48.18,66.59,18.4,55.9,0.0,8.7,8,2.0,6.0,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,WIN,NO BET,22.16,7.6,8.38,7.5,25.41,14.35,15.0,12.5,1.02,0.0,0.0,0.0,55.0,55.0,-110.0,-110.0,50.85,68.29
2025-05-03,778072,Baltimore Orioles,Kansas City Royals,Oriole Park at Camden Yards,44.19,41.34,2.8,58.2,0.0,9.3,4,0.0,4.0,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,8.65,15.93,6.61,10.0,0.0,16.34,15.0,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-115.0,-105.0,40.32,37.65
2025-05-03,778076,Atlanta Braves,Los Angeles Dodgers,Truist Park,40.89,48.43,7.5,57.9,0.0,9.2,13,3.0,10.0,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,12.43,3.25,12.21,10.0,17.84,13.9,6.69,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-125.0,104.0,42.74,47.19
2025-05-03,778067,Los Angeles Angels,Detroit Tigers,Angel Stadium,52.39,64.12,11.7,52.9,0.0,8.6,7,5.0,2.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,16.22,16.5,9.17,7.5,27.57,14.55,9.5,12.5,1.0,0.0,0.0,0.0,55.0,55.0,150.0,-182.0,51.58,64.81
2025-05-04,778053,St. Louis Cardinals,New York Mets,Busch Stadium,40.87,46.46,5.6,58.1,0.0,9.3,11,6.0,5.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,1.62,14.41,11.84,10.0,8.11,19.56,8.79,10.0,1.0,0.0,0.0,0.0,55.0,55.0,120.0,-143.0,37.22,42.08
2025-05-04,778068,St. Louis Cardinals,New York Mets,Busch Stadium,37.52,43.65,6.1,59.4,0.0,9.4,9,5.0,4.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,10.27,6.24,5.51,12.5,10.81,16.05,6.79,10.0,1.0,0.0,0.0,0.0,55.0,55.0,120.0,-143.0,35.47,40.28
2025-05-04,778062,Baltimore Orioles,Kansas City Royals,Oriole Park at Camden Yards,55.11,30.79,24.3,60.3,0.0,9.4,17,6.0,11.0,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET,16.22,17.06,6.33,12.5,2.7,20.59,0.0,7.5,1.0,0.0,0.0,0.0,55.0,55.0,-139.0,118.0,51.73,23.41
2025-05-04,778051,Pittsburgh Pirates,San Diego Padres,PNC Park,41.14,45.88,4.7,58.1,0.0,9.3,4,0.0,4.0,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,14.05,10.77,0.82,12.5,10.81,16.96,8.11,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-110.0,-110.0,37.48,42.62
2025-05-04,778063,Boston Red Sox,Minnesota Twins,Fenway Park,45.79,49.79,4.0,56.3,0.0,9.1,9,4.0,5.0,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,16.76,9.91,11.62,4.5,9.19,15.6,15.0,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-208.0,170.0,48.52,48.36
2025-05-04,778057,New York Yankees,Tampa Bay Rays,Yankee Stadium,66.09,82.39,16.3,31.9,-15.0,7.3,12,5.0,7.0,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,WIN,NO BET,25.95,26.72,5.92,4.5,35.68,23.79,12.92,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-175.0,145.0,64.88,84.19
2025-05-04,778056,Toronto Blue Jays,Cleveland Guardians,Rogers Centre,37.23,53.27,16.0,58.5,0.0,9.3,9,4.0,5.0,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,WIN,NO BET,4.86,17.28,7.59,4.5,11.35,18.16,13.76,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-105.0,-115.0,34.24,51.32
2025-05-04,778061,Miami Marlins,Athletics,loanDepot park,53.25,56.84,3.6,53.3,0.0,8.7,5,2.0,3.0,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,17.3,20.45,0.0,12.5,14.59,26.74,3.01,12.5,1.0,0.0,0.0,0.0,55.0,55.0,-110.0,-110.0,47.52,49.63
2025-05-04,778059,Philadelphia Phillies,Arizona Diamondbacks,Citizens Bank Park,59.25,45.95,13.3,55.3,0.0,8.9,20,9.0,11.0,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET,20.0,15.88,10.37,10.0,15.14,12.8,5.51,12.5,1.0,0.0,0.0,0.0,55.0,55.0,-161.0,135.0,58.95,43.25
2025-05-04,778054,Milwaukee Brewers,Chicago Cubs,American Family Field,40.36,72.7,32.3,57.6,0.0,8.9,4,4.0,0.0,True,AWAY,AWAY,0.6318,NO BET,,NO BET,LOSS,NO BET,NO BET,7.03,12.96,7.75,10.0,25.95,24.98,15.0,7.5,1.02,0.0,0.0,0.0,55.0,55.0,-105.0,-115.0,37.25,73.37
2025-05-04,778052,Texas Rangers,Seattle Mariners,Globe Life Field,60.28,51.29,9.0,53.6,0.0,8.7,9,8.0,1.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,17.3,17.48,15.0,7.5,15.14,19.72,6.43,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-179.0,145.0,61.01,47.82
2025-05-04,778048,San Francisco Giants,Colorado Rockies,Oracle Park,58.87,43.14,15.7,53.2,0.0,8.9,12,9.0,3.0,True,NO BET,,,HOME,HOME,NO BET,NO BET,WIN,NO BET,17.84,12.42,12.28,12.5,12.43,20.07,0.0,10.0,0.97,0.0,0.0,0.0,55.0,55.0,-400.0,309.0,58.67,37.16
2025-05-04,778050,Los Angeles Angels,Detroit Tigers,Angel Stadium,59.03,46.04,13.0,55.3,0.0,8.9,14,1.0,13.0,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET,19.46,11.57,15.0,10.0,7.57,19.33,6.64,12.5,1.0,0.0,0.0,0.0,55.0,55.0,145.0,-175.0,60.99,40.19
2025-05-04,778058,Cincinnati Reds,Washington Nationals,Great American Ball Park,57.9,50.48,7.4,55.1,0.0,8.8,5,1.0,4.0,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,19.46,10.72,15.0,10.0,20.54,19.75,5.94,4.5,1.01,0.0,0.0,0.0,55.0,55.0,-115.0,-105.0,60.08,49.92
2025-05-04,778060,Atlanta Braves,Los Angeles Dodgers,Truist Park,60.77,52.72,8.1,53.1,0.0,8.6,7,4.0,3.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,32.43,2.99,12.35,10.0,18.38,20.12,4.22,10.0,1.0,0.0,0.0,0.0,55.0,55.0,114.0,-135.0,67.23,49.28
2025-05-05,778047,Miami Marlins,Los Angeles Dodgers,loanDepot park,40.22,58.1,17.9,57.1,0.0,9.1,11,4.0,7.0,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,WIN,NO BET,12.43,3.28,11.51,10.0,21.08,24.58,2.44,10.0,1.0,0.0,0.0,0.0,55.0,55.0,179.0,-222.0,41.88,53.61
2025-05-05,778045,New York Yankees,San Diego Padres,Yankee Stadium,42.93,71.18,28.3,55.0,0.0,8.8,7,3.0,4.0,False,AWAY,AWAY,0.628,NO BET,,NO BET,WIN,NO BET,NO BET,12.43,12.94,2.06,12.5,26.49,19.69,15.0,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-161.0,135.0,38.66,72.56
2025-05-05,778049,Atlanta Braves,Cincinnati Reds,Truist Park,43.96,60.61,16.6,55.8,0.0,8.9,4,4.0,0.0,True,NO BET,,,AWAY,AWAY,NO BET,NO BET,LOSS,NO BET,5.41,17.18,8.37,10.0,29.73,12.29,8.59,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-135.0,114.0,39.49,62.98
2025-05-05,778044,Chicago Cubs,San Francisco Giants,Wrigley Field,43.07,26.96,16.1,62.6,0.0,9.8,11,9.0,2.0,True,NO BET,,,HOME,HOME,NO BET,NO BET,WIN,NO BET,14.59,16.61,4.37,4.5,7.57,9.12,0.27,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-182.0,150.0,41.59,22.97
2025-05-05,778043,Kansas City Royals,Chicago White Sox,Kauffman Stadium,66.51,42.55,24.0,55.6,0.0,8.9,3,3.0,0.0,True,NO BET,,,HOME,HOME,NO BET,NO BET,WIN,NO BET,18.92,29.7,7.39,7.5,11.35,16.31,4.89,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-222.0,179.0,62.32,38.73
2025-05-05,778042,Milwaukee Brewers,Houston Astros,American Family Field,73.88,60.2,13.7,36.6,-15.0,7.7,6,5.0,1.0,True,NO BET,,,HOME,HOME,NO BET,NO BET,WIN,NO BET,32.97,17.0,9.13,12.5,14.59,23.51,10.21,12.5,1.02,0.0,0.0,0.0,55.0,55.0,-115.0,-105.0,75.03,55.82
2025-05-05,778036,St. Louis Cardinals,Pittsburgh Pirates,Busch Stadium,56.06,61.51,5.4,44.0,-8.0,8.3,9,6.0,3.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,8.65,19.41,15.0,10.0,18.92,25.93,6.66,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-130.0,110.0,53.5,57.3
2025-05-05,778039,Arizona Diamondbacks,New York Mets,Chase Field,46.91,38.8,8.1,58.7,0.0,9.3,9,4.0,5.0,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,17.84,1.07,15.0,10.0,17.3,5.34,8.66,7.5,1.0,0.0,0.0,0.0,55.0,55.0,-118.0,-102.0,51.31,41.08
2025-05-05,778038,Athletics,Seattle Mariners,Sutter Health Park,40.18,53.12,12.9,57.6,0.0,9.2,13,7.0,6.0,True,NO BET,,,AWAY,AWAY,NO BET,NO BET,LOSS,NO BET,0.0,21.49,11.19,4.5,24.86,11.35,6.91,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-105.0,-115.0,35.93,54.2
2025-05-06,778026,Washington Nationals,Cleveland Guardians,Nationals Park,41.6,24.37,17.2,63.5,0.0,9.9,19,10.0,9.0,True,HOME,HOME,0.5233,NO BET,,NO BET,WIN,NO BET,NO BET,8.11,14.45,11.54,4.5,0.0,11.21,5.66,7.5,1.0,0.0,0.0,0.0,55.0,55.0,100.0,-120.0,41.15,20.39
2025-05-06,778046,Washington Nationals,Cleveland Guardians,Nationals Park,49.2,29.28,19.9,61.3,0.0,9.6,10,1.0,9.0,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET,10.81,19.55,8.34,7.5,0.54,15.57,5.67,7.5,1.0,0.0,0.0,0.0,55.0,55.0,100.0,-120.0,46.14,24.26
2025-05-06,778035,Miami Marlins,Los Angeles Dodgers,loanDepot park,48.05,54.43,6.4,55.1,0.0,8.9,9,5.0,4.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,17.3,9.55,10.7,7.5,17.3,21.91,7.72,7.5,1.0,0.0,0.0,0.0,55.0,55.0,200.0,-250.0,49.75,52.04
2025-05-06,778037,Boston Red Sox,Texas Rangers,Fenway Park,51.83,52.22,0.4,54.2,0.0,8.8,7,1.0,6.0,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,15.14,16.38,7.31,10.0,12.97,15.82,13.43,10.0,1.0,0.0,0.0,0.0,55.0,55.0,100.0,-120.0,49.48,51.17
2025-05-06,778040,Tampa Bay Rays,Philadelphia Phillies,George M. Steinbrenner Field,50.63,46.06,4.6,56.1,0.0,9.0,12,4.0,8.0,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,17.84,4.79,15.0,10.0,6.49,27.29,7.78,4.5,1.0,0.0,0.0,0.0,55.0,55.0,114.0,-135.0,54.03,40.82
2025-05-06,778041,New York Yankees,San Diego Padres,Yankee Stadium,31.03,62.6,31.6,59.4,0.0,9.3,15,12.0,3.0,True,NO BET,,,AWAY,AWAY,NO BET,NO BET,LOSS,NO BET,1.62,14.13,2.28,10.0,22.16,22.6,13.34,4.5,1.0,0.0,0.0,0.0,55.0,55.0,-120.0,100.0,24.9,63.62
2025-05-06,778034,Atlanta Braves,Cincinnati Reds,Truist Park,60.54,51.79,8.8,53.4,0.0,8.7,3,2.0,1.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,18.92,21.38,12.74,4.5,15.68,19.99,6.12,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-227.0,185.0,60.99,48.29
2025-05-06,778027,Chicago Cubs,San Francisco Giants,Wrigley Field,60.41,39.34,21.1,57.2,0.0,9.1,19,5.0,14.0,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET,15.14,17.93,14.34,10.0,4.32,11.74,13.28,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-149.0,125.0,59.53,37.39
2025-05-06,778028,Minnesota Twins,Baltimore Orioles,Target Field,30.16,32.71,2.6,62.7,0.0,9.9,10,9.0,1.0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,0.0,15.55,7.11,4.5,11.35,9.65,4.21,7.5,1.0,0.0,0.0,0.0,55.0,55.0,-169.0,140.0,26.41,31.31
2025-05-06,778033,Kansas City Royals,Chicago White Sox,Kauffman Stadium,69.35,49.11,20.2,53.3,0.0,8.6,7,4.0,3.0,True,NO BET,,,HOME,HOME,NO BET,NO BET,WIN,NO BET,11.35,30.0,15.0,10.0,11.35,23.19,4.57,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-250.0,200.0,64.57,43.37
