date,game_id,home_team,away_team,venue,home_edge_score,away_edge_score,edge_diff,ou_score,ou_convergence_boost,model_total,actual_total,home_score,away_score,home_won,bet_signal,bet_side,model_win_prob,diff_signal,diff_side,ou_signal,ml_result,diff_result,ou_result,home_zone,home_pitch,home_walk,home_hand,away_zone,away_pitch,away_walk,away_hand,park_factor,park_weather_adj,home_bp_mod,away_bp_mod,home_bullpen_score,away_bullpen_score
2024-04-27,746803,Chicago White Sox,Tampa Bay Rays,Guaranteed Rate Field,61.81,47.71,14.1,47.2,0.0,8.5,15,8,7,True,NO BET,,,HOME,HOME,NO BET,NO BET,WIN,NO BET,26.484500000000004,10.618666666666666,13.376,8.333333333333332,13.90375,13.317333333333332,12.159999999999998,8.333333333333332,1.0,0,0.0,0.0,55.0,55.0
2024-04-27,745998,Milwaukee Brewers,New York Yankees,American Family Field,45.0,38.4,6.6,54.2,2.0,9.2,18,3,15,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,13.242250000000002,8.206,14.300666666666665,6.666666666666666,11.919250000000002,7.8613333333333335,10.677999999999999,8.333333333333332,1.02,0,0.0,0.0,55.0,55.0
2024-04-27,747131,Atlanta Braves,Cleveland Guardians,Truist Park,36.12,49.9,13.8,50.3,0.0,9.0,6,2,4,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,WIN,NO BET,11.919250000000002,10.824,7.372,3.0,31.127250000000004,0.0,12.109333333333334,6.666666666666666,1.0,0,0.0,0.0,55.0,55.0
2024-04-27,745425,San Diego Padres,Philadelphia Phillies,Petco Park,22.24,42.05,19.8,55.7,2.0,9.6,6,1,5,False,AWAY,AWAY,0.5344,NO BET,,NO BET,WIN,NO BET,NO BET,3.3075000000000006,4.216666666666667,5.054,6.666666666666666,24.5,8.074,6.472666666666667,3.0,1.0,0,0.0,0.0,55.0,55.0
2024-04-27,745350,San Francisco Giants,Pittsburgh Pirates,Oracle Park,32.73,58.25,25.5,47.4,0.0,8.9,7,3,4,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,WIN,NO BET,1.3230000000000002,14.263333333333332,5.370666666666667,8.333333333333332,27.8075,14.145999999999999,10.437333333333333,5.0,0.97,0,0.0,0.0,55.0,55.0
2024-04-27,746245,Los Angeles Angels,Minnesota Twins,Angel Stadium,65.68,42.71,23.0,45.8,0.0,8.4,21,5,16,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET,37.08075,14.798666666666666,5.801333333333333,5.0,13.242250000000002,3.798666666666666,19.0,6.666666666666666,1.0,0,0.0,0.0,55.0,55.0
2024-04-27,745266,Seattle Mariners,Arizona Diamondbacks,T-Mobile Park,70.87,54.03,16.8,41.5,0.0,8.0,4,3,1,True,HOME,HOME,0.6272,NO BET,,NO BET,WIN,NO BET,NO BET,37.74225,4.465999999999999,19.0,6.666666666666666,23.177000000000003,5.184666666666667,19.0,6.666666666666666,1.0,0,0.0,0.0,55.0,55.0
2024-04-28,747045,Baltimore Orioles,Oakland Athletics,Oriole Park at Camden Yards,60.02,58.58,1.4,35.7,-8.0,7.9,13,6,7,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,19.208000000000002,15.700666666666665,15.440666666666665,6.666666666666666,30.453500000000002,12.723333333333333,10.399333333333335,5.0,1.0,0,0.0,0.0,55.0,55.0
2024-04-28,747125,Atlanta Braves,Cleveland Guardians,Truist Park,48.94,28.53,20.4,51.9,0.0,9.2,7,4,3,True,NO BET,,,HOME,HOME,NO BET,NO BET,WIN,NO BET,31.127250000000004,7.795333333333334,4.015333333333333,3.0,13.90375,0.0,7.954666666666666,6.666666666666666,1.0,0,0.0,0.0,55.0,55.0
2024-04-28,744947,Toronto Blue Jays,Los Angeles Dodgers,Rogers Centre,28.64,32.38,3.7,57.8,3.0,9.8,4,3,1,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,0.0,1.2246666666666666,17.746,6.666666666666666,3.9690000000000007,7.091333333333333,12.983333333333333,8.333333333333332,1.0,0,0.0,0.0,55.0,55.0
2024-04-28,746483,Detroit Tigers,Kansas City Royals,Comerica Park,54.56,31.82,22.7,52.4,0.0,9.1,5,4,1,True,NO BET,,,HOME,HOME,NO BET,NO BET,WIN,NO BET,21.854000000000003,10.310666666666666,16.390666666666664,3.0,0.0,11.836,14.984666666666666,5.0,1.0,0,0.0,0.0,55.0,55.0
2024-04-28,745834,New York Mets,St. Louis Cardinals,Citi Field,35.55,40.78,5.2,53.1,2.0,9.3,6,4,2,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,0.0,6.886,19.0,6.666666666666666,17.87275,9.855999999999998,6.3839999999999995,6.666666666666666,1.0,0,0.0,0.0,55.0,55.0
2024-04-28,746077,Miami Marlins,Washington Nationals,loanDepot park,46.68,52.23,5.5,49.3,0.0,8.8,21,9,12,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,23.177000000000003,15.033333333333331,0.4686666666666666,5.0,22.5155,15.216666666666665,7.827999999999999,6.666666666666666,1.0,0,0.0,0.0,55.0,55.0
2024-04-28,746805,Chicago White Sox,Tampa Bay Rays,Guaranteed Rate Field,47.98,54.37,6.4,48.6,0.0,8.7,6,4,2,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,24.5,4.568666666666667,7.574666666666666,8.333333333333332,12.58075,16.118666666666666,19.0,6.666666666666666,1.0,0,0.0,0.0,55.0,55.0
2024-04-28,746001,Milwaukee Brewers,New York Yankees,American Family Field,51.15,56.38,5.2,48.0,0.0,8.5,20,5,15,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,19.208000000000002,7.721999999999999,15.048,6.666666666666666,25.1615,13.566666666666666,11.551999999999998,6.666666666666666,1.02,0,0.0,0.0,55.0,55.0
2024-04-28,745022,Texas Rangers,Cincinnati Reds,Globe Life Field,43.84,43.24,0.6,50.9,0.0,9.1,7,4,3,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,17.211250000000003,4.927999999999999,12.033333333333333,6.666666666666666,18.5465,11.366666666666665,6.6626666666666665,6.666666666666666,1.0,0,0.0,0.0,55.0,55.0
2024-04-28,746561,Colorado Rockies,Houston Astros,Estadio Alfredo Harp Helu,42.36,52.64,10.3,48.2,0.0,8.8,10,2,8,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,19.8695,1.9066666666666665,9.246666666666666,8.333333333333332,24.5,13.977333333333332,11.159333333333333,3.0,1.0,0,0.0,0.0,55.0,55.0
2024-04-28,745349,San Francisco Giants,Pittsburgh Pirates,Oracle Park,46.45,62.81,16.4,44.2,0.0,8.4,5,3,2,True,NO BET,,,AWAY,AWAY,NO BET,NO BET,LOSS,NO BET,1.9845000000000004,13.49333333333333,19.0,8.333333333333332,31.127250000000004,13.016666666666666,11.070666666666666,6.666666666666666,0.97,0,0.0,0.0,55.0,55.0
2024-04-28,746237,Los Angeles Angels,Minnesota Twins,Angel Stadium,46.22,30.72,15.5,51.7,0.0,9.2,16,5,11,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET,19.8695,15.363333333333332,4.990666666666667,3.0,4.6305000000000005,5.984,11.767333333333331,8.333333333333332,1.0,0,0.0,0.0,55.0,55.0
2024-04-28,745265,Seattle Mariners,Arizona Diamondbacks,T-Mobile Park,35.99,58.52,22.5,49.9,0.0,8.9,5,2,3,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,WIN,NO BET,0.0,7.326,19.0,6.666666666666666,25.823,7.032666666666666,19.0,6.666666666666666,1.0,0,0.0,0.0,55.0,55.0
2024-04-28,745428,San Diego Padres,Philadelphia Phillies,Petco Park,31.2,37.61,6.4,55.3,3.0,9.5,14,6,8,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,0.0,6.5120000000000005,15.022666666666666,6.666666666666666,3.9690000000000007,20.79,6.181333333333333,6.666666666666666,1.0,0,0.0,0.0,55.0,55.0
2024-04-28,746967,Boston Red Sox,Chicago Cubs,Fenway Park,62.82,28.04,34.8,48.8,0.0,8.9,9,5,4,True,NO BET,,,HOME,HOME,NO BET,NO BET,WIN,NO BET,21.854000000000003,14.644666666666664,16.656666666666666,6.666666666666666,0.0,13.331999999999999,8.043333333333333,6.666666666666666,1.0,0,0.0,0.0,55.0,55.0
2024-04-29,747046,Baltimore Orioles,New York Yankees,Oriole Park at Camden Yards,52.86,43.12,9.7,48.1,0.0,8.7,2,2,0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,17.87275,8.844,16.479333333333333,6.666666666666666,15.888250000000001,9.247333333333332,12.983333333333333,5.0,1.0,0,0.0,0.0,55.0,55.0
2024-04-29,746074,Miami Marlins,Washington Nationals,loanDepot park,78.83,29.6,49.2,47.4,0.0,8.5,9,2,7,False,HOME,HOME,0.6471,NO BET,,NO BET,LOSS,NO BET,NO BET,39.72675,13.991999999999997,15.440666666666665,6.666666666666666,13.242250000000002,9.687333333333333,0.0,6.666666666666666,1.0,0,0.0,0.0,55.0,55.0
2024-04-29,744945,Toronto Blue Jays,Kansas City Royals,Rogers Centre,47.91,42.79,5.1,48.8,0.0,8.9,11,6,5,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,23.838500000000003,8.543333333333333,5.8646666666666665,6.666666666666666,5.953500000000001,9.504,19.0,8.333333333333332,1.0,0,0.0,0.0,55.0,55.0
2024-04-29,745832,New York Mets,Chicago Cubs,Citi Field,47.9,70.57,22.7,42.4,0.0,8.2,4,1,3,False,AWAY,AWAY,0.6264,NO BET,,NO BET,WIN,NO BET,NO BET,10.596250000000001,11.403333333333332,16.238666666666667,6.666666666666666,40.38825,9.966,11.881333333333334,8.333333333333332,1.0,0,0.0,0.0,55.0,55.0
2024-04-29,746804,Chicago White Sox,Minnesota Twins,Guaranteed Rate Field,34.95,59.33,24.4,49.9,0.0,8.9,5,2,3,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,WIN,NO BET,16.54975,12.400666666666666,0.0,3.0,17.211250000000003,16.448666666666664,19.0,6.666666666666666,1.0,0,0.0,0.0,55.0,55.0
2024-04-29,745999,Milwaukee Brewers,Tampa Bay Rays,American Family Field,51.95,49.09,2.9,49.3,0.0,8.7,1,0,1,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,14.565250000000002,10.552666666666667,17.65733333333333,6.666666666666666,17.211250000000003,12.415333333333333,13.299999999999999,6.666666666666666,1.02,0,0.0,0.0,55.0,55.0
2024-04-29,746236,Los Angeles Angels,Philadelphia Phillies,Angel Stadium,50.01,52.16,2.1,47.1,0.0,8.6,11,6,5,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,23.177000000000003,6.226,10.944,6.666666666666666,23.177000000000003,4.979333333333333,19.0,5.0,1.0,0,0.0,0.0,55.0,55.0
2024-04-29,747211,Arizona Diamondbacks,Los Angeles Dodgers,Chase Field,29.82,42.05,12.2,54.2,2.0,9.4,12,4,8,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,WIN,NO BET,5.292000000000001,0.0,13.198666666666666,8.333333333333332,15.888250000000001,8.631333333333332,9.196,8.333333333333332,1.0,0,0.0,0.0,55.0,55.0
2024-04-29,745672,Oakland Athletics,Pittsburgh Pirates,Oakland Coliseum,56.04,56.0,0.0,47.1,-8.0,8.5,6,5,1,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,29.792,7.120666666666667,13.451999999999998,6.666666666666666,21.854000000000003,16.397333333333332,18.962,3.0,1.14,0,0.0,0.0,55.0,55.0
2024-04-29,745427,San Diego Padres,Cincinnati Reds,Petco Park,56.76,36.27,20.5,48.5,0.0,8.8,7,2,5,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET,30.453500000000002,5.808,10.83,6.666666666666666,10.596250000000001,10.479333333333331,6.865333333333333,8.333333333333332,1.0,0,0.0,0.0,55.0,55.0
2024-04-29,745263,Seattle Mariners,Atlanta Braves,T-Mobile Park,36.04,44.12,8.1,54.4,2.0,9.3,3,2,1,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,15.888250000000001,0.0,10.488,6.666666666666666,13.90375,9.078666666666667,18.138666666666666,3.0,1.0,0,0.0,0.0,55.0,55.0
2024-04-30,746477,Detroit Tigers,St. Louis Cardinals,Comerica Park,55.84,51.86,4.0,46.0,0.0,8.4,3,1,2,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,25.823,11.102666666666666,9.246666666666666,6.666666666666666,20.531000000000002,12.386,13.946,5.0,1.0,0,0.0,0.0,55.0,55.0
2024-04-30,746481,Detroit Tigers,St. Louis Cardinals,Comerica Park,45.28,53.62,8.3,47.7,0.0,8.7,17,11,6,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,13.242250000000002,9.218,14.819999999999999,5.0,18.5465,17.23333333333333,12.844,5.0,1.0,0,0.0,0.0,55.0,55.0
2024-04-30,747047,Baltimore Orioles,New York Yankees,Oriole Park at Camden Yards,56.05,47.92,8.1,46.7,0.0,8.5,6,4,2,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,19.208000000000002,8.176666666666666,19.0,6.666666666666666,17.87275,10.868,12.514666666666667,6.666666666666666,1.0,0,0.0,0.0,55.0,55.0
2024-04-30,746073,Miami Marlins,Colorado Rockies,loanDepot park,37.05,46.46,9.4,50.4,0.0,9.0,13,7,6,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,9.27325,10.655333333333331,5.788666666666667,8.333333333333332,26.484500000000004,14.974666666666668,0.0,5.0,1.0,0,0.0,0.0,55.0,55.0
2024-04-30,744942,Toronto Blue Jays,Kansas City Royals,Rogers Centre,41.81,30.16,11.7,54.1,2.0,9.4,5,1,4,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,17.211250000000003,11.197999999999999,3.736666666666667,6.666666666666666,13.242250000000002,8.609333333333334,5.307333333333333,3.0,1.0,0,0.0,0.0,55.0,55.0
2024-04-30,745831,New York Mets,Chicago Cubs,Citi Field,53.74,46.69,7.1,47.4,0.0,8.6,6,4,2,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,25.823,10.772666666666666,11.146666666666667,3.0,25.1615,9.636,6.890666666666667,5.0,1.0,0,0.0,0.0,55.0,55.0
2024-04-30,746968,Boston Red Sox,San Francisco Giants,Fenway Park,72.75,56.72,16.0,32.6,-8.0,7.6,4,4,0,True,HOME,HOME,0.6319,NO BET,,UNDER,WIN,NO BET,WIN,27.146,19.081333333333333,16.859333333333332,6.666666666666666,21.854000000000003,9.195999999999998,19.0,6.666666666666666,1.0,0,0.0,0.0,55.0,55.0
2024-04-30,746806,Chicago White Sox,Minnesota Twins,Guaranteed Rate Field,49.16,61.43,12.3,44.6,0.0,8.4,11,5,6,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,WIN,NO BET,21.854000000000003,5.39,13.920666666666666,5.0,32.45025,17.482666666666667,3.1666666666666665,8.333333333333332,1.0,0,0.0,0.0,55.0,55.0
2024-04-30,745997,Milwaukee Brewers,Tampa Bay Rays,American Family Field,60.03,54.73,5.3,46.2,0.0,8.3,10,8,2,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,31.127250000000004,5.492666666666667,12.654,8.333333333333332,15.226750000000001,18.054666666666666,19.0,3.0,1.02,0,0.0,0.0,55.0,55.0
2024-04-30,745018,Texas Rangers,Washington Nationals,Globe Life Field,50.46,28.56,21.9,53.4,0.0,9.3,8,7,1,True,NO BET,,,HOME,HOME,NO BET,NO BET,WIN,NO BET,19.8695,14.285333333333332,6.637333333333333,6.666666666666666,7.288750000000001,6.900666666666666,7.701333333333333,6.666666666666666,1.0,0,0.0,0.0,55.0,55.0
2024-04-30,746398,Houston Astros,Cleveland Guardians,Minute Maid Park,49.31,45.23,4.1,48.3,0.0,8.8,19,10,9,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,31.127250000000004,6.328666666666667,5.851999999999999,3.0,21.192500000000003,4.5906666666666665,12.780666666666665,6.666666666666666,1.0,0,0.0,0.0,55.0,55.0
2024-04-30,746239,Los Angeles Angels,Philadelphia Phillies,Angel Stadium,46.44,39.03,7.4,50.0,0.0,9.0,12,5,7,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,21.192500000000003,4.927999999999999,10.652666666666667,6.666666666666666,11.919250000000002,12.202666666666666,8.245999999999999,6.666666666666666,1.0,0,0.0,0.0,55.0,55.0
2024-04-30,747210,Arizona Diamondbacks,Los Angeles Dodgers,Chase Field,29.51,38.72,9.2,58.7,3.0,9.7,7,4,3,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,7.288750000000001,0.7553333333333333,12.134666666666666,8.333333333333332,15.888250000000001,6.7026666666666666,11.463333333333333,6.666666666666666,1.0,-2,0.0,0.0,55.0,55.0
2024-04-30,745673,Oakland Athletics,Pittsburgh Pirates,Oakland Coliseum,32.68,50.73,18.0,60.9,0.0,9.5,7,5,2,True,NO BET,,,AWAY,AWAY,NO BET,NO BET,LOSS,NO BET,1.3230000000000002,11.828666666666665,10.424666666666667,8.333333333333332,11.919250000000002,16.962,19.0,6.666666666666666,1.14,0,0.0,0.0,55.0,55.0
2024-04-30,745426,San Diego Padres,Cincinnati Reds,Petco Park,61.74,36.22,25.5,47.8,0.0,8.7,10,6,4,True,NO BET,,,HOME,HOME,NO BET,NO BET,WIN,NO BET,34.43475,6.563333333333333,11.070666666666666,6.666666666666666,7.288750000000001,12.752666666666666,9.512666666666666,6.666666666666666,1.0,0,0.0,0.0,55.0,55.0
2024-04-30,745260,Seattle Mariners,Atlanta Braves,T-Mobile Park,27.34,21.48,5.9,58.0,3.0,10.0,5,3,2,True,HOME,HOME,0.5383,NO BET,,NO BET,WIN,NO BET,NO BET,2.6460000000000004,0.0,15.022666666666666,6.666666666666666,9.93475,3.065333333333333,1.8113333333333332,6.666666666666666,1.0,0,0.0,0.0,55.0,55.0
2024-05-01,746478,Detroit Tigers,St. Louis Cardinals,Comerica Park,50.25,76.51,26.3,42.2,0.0,8.1,5,4,1,True,AWAY,AWAY,0.6413,NO BET,,NO BET,LOSS,NO BET,NO BET,17.211250000000003,9.276666666666666,14.098,6.666666666666666,33.773250000000004,17.072,19.0,6.666666666666666,1.0,0,0.0,0.0,55.0,55.0
2024-05-01,745996,Milwaukee Brewers,Tampa Bay Rays,American Family Field,49.48,72.42,22.9,43.7,0.0,8.2,8,7,1,True,AWAY,AWAY,0.631,NO BET,,NO BET,LOSS,NO BET,NO BET,7.288750000000001,13.999333333333333,19.0,6.666666666666666,27.146,22.0,19.0,5.0,1.02,0,0.0,0.0,55.0,55.0
2024-05-01,746800,Chicago White Sox,Minnesota Twins,Guaranteed Rate Field,35.87,65.13,29.3,48.9,0.0,8.7,15,5,10,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,WIN,NO BET,4.6305000000000005,8.345333333333333,14.895999999999999,5.0,21.854000000000003,20.474666666666668,16.137333333333334,6.666666666666666,1.0,0,0.0,0.0,55.0,55.0
2024-05-01,744939,Toronto Blue Jays,Kansas City Royals,Rogers Centre,40.42,39.51,0.9,52.4,2.0,9.2,7,1,6,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,11.919250000000002,9.401333333333334,9.436666666666666,6.666666666666666,3.9690000000000007,9.489333333333333,17.720666666666666,8.333333333333332,1.0,0,0.0,0.0,55.0,55.0
2024-05-01,745670,Oakland Athletics,Pittsburgh Pirates,Oakland Coliseum,26.91,49.13,22.2,62.2,0.0,9.7,4,4,0,True,NO BET,,,AWAY,AWAY,NO BET,NO BET,LOSS,NO BET,0.0,6.5120000000000005,12.527333333333333,6.666666666666666,9.27325,21.882666666666665,16.669333333333334,5.0,1.14,0,0.0,0.0,55.0,55.0
2024-05-01,745261,Seattle Mariners,Atlanta Braves,T-Mobile Park,37.11,46.07,9.0,50.4,0.0,9.1,7,2,5,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,19.208000000000002,3.7399999999999993,2.8246666666666664,8.333333333333332,15.888250000000001,9.892666666666667,17.29,3.0,1.0,0,0.0,0.0,55.0,55.0
2024-05-01,746238,Los Angeles Angels,Philadelphia Phillies,Angel Stadium,44.06,32.55,11.5,53.5,2.0,9.3,3,1,2,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,17.211250000000003,5.030666666666667,10.488,8.333333333333332,1.9845000000000004,12.958,10.944,6.666666666666666,1.0,0,0.0,0.0,55.0,55.0
2024-05-01,745423,San Diego Padres,Cincinnati Reds,Petco Park,61.74,63.19,1.4,27.4,-15.0,7.5,8,6,2,True,NO BET,,,NO BET,,UNDER,NO BET,NO BET,PUSH,34.43475,6.563333333333333,11.070666666666666,6.666666666666666,23.177000000000003,22.0,11.349333333333334,6.666666666666666,1.0,0,0.0,0.0,55.0,55.0
2024-05-01,747048,Baltimore Orioles,New York Yankees,Oriole Park at Camden Yards,55.31,47.0,8.3,47.0,0.0,8.6,2,0,2,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,20.531000000000002,7.897999999999999,17.214,6.666666666666666,18.5465,11.491333333333332,11.957333333333333,5.0,1.0,0,0.0,0.0,55.0,55.0
2024-05-01,746072,Miami Marlins,Colorado Rockies,loanDepot park,37.05,53.61,16.6,48.8,0.0,8.9,5,4,1,True,NO BET,,,AWAY,AWAY,NO BET,NO BET,LOSS,NO BET,9.27325,10.655333333333331,5.788666666666667,8.333333333333332,30.453500000000002,15.062666666666665,3.0906666666666665,5.0,1.0,0,0.0,0.0,55.0,55.0
2024-05-01,745829,New York Mets,Chicago Cubs,Citi Field,48.68,46.22,2.5,48.2,0.0,8.8,1,0,1,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,23.177000000000003,12.158666666666665,3.673333333333333,6.666666666666666,23.838500000000003,11.117333333333333,2.9259999999999997,8.333333333333332,1.0,0,0.0,0.0,55.0,55.0
2024-05-01,746966,Boston Red Sox,San Francisco Giants,Fenway Park,57.71,30.37,27.3,50.8,0.0,8.9,8,6,2,True,NO BET,,,HOME,HOME,NO BET,NO BET,WIN,NO BET,26.484500000000004,9.738666666666665,11.818,6.666666666666666,0.0,13.390666666666666,10.310666666666666,6.666666666666666,1.0,0,0.0,0.0,55.0,55.0
2024-05-01,745023,Texas Rangers,Washington Nationals,Globe Life Field,64.93,39.4,25.5,48.2,0.0,8.6,1,0,1,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET,28.469,15.663999999999998,9.462,8.333333333333332,13.90375,5.103999999999999,15.39,5.0,1.0,0,0.0,0.0,55.0,55.0
2024-05-01,746399,Houston Astros,Cleveland Guardians,Minute Maid Park,58.98,41.56,17.4,49.0,0.0,8.7,5,2,3,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET,32.45025,12.87,7.663333333333333,3.0,15.888250000000001,5.375333333333333,13.629333333333333,6.666666666666666,1.0,0,0.0,0.0,55.0,55.0
2024-05-01,747207,Arizona Diamondbacks,Los Angeles Dodgers,Chase Field,29.4,36.85,7.5,60.5,3.0,9.9,8,0,8,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,2.6460000000000004,6.592666666666666,10.83,8.333333333333332,9.93475,9.745999999999999,12.501999999999999,6.666666666666666,1.0,-2,0.0,0.0,55.0,55.0
2024-05-02,746070,Miami Marlins,Colorado Rockies,loanDepot park,61.33,58.53,2.8,35.4,-8.0,7.9,9,5,4,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,31.78875,18.208666666666666,0.0,8.333333333333332,35.09625,12.804,3.9646666666666666,6.666666666666666,1.0,0,0.0,0.0,55.0,55.0
2024-05-02,747044,Baltimore Orioles,New York Yankees,Oriole Park at Camden Yards,54.49,44.42,10.1,47.7,0.0,8.7,9,7,2,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,17.211250000000003,10.281333333333333,19.0,5.0,13.90375,11.329999999999998,12.514666666666667,6.666666666666666,1.0,0,0.0,0.0,55.0,55.0
2024-05-02,745830,New York Mets,Chicago Cubs,Citi Field,51.67,56.26,4.6,45.9,0.0,8.4,13,7,6,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,13.90375,10.882666666666665,17.214,6.666666666666666,33.11175,11.278666666666666,6.865333333333333,5.0,1.0,0,0.0,0.0,55.0,55.0
2024-05-02,746969,Boston Red Sox,San Francisco Giants,Fenway Park,62.02,41.5,20.5,48.4,0.0,8.6,4,1,3,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET,30.453500000000002,12.261333333333331,9.639333333333333,6.666666666666666,19.208000000000002,8.887999999999998,10.399333333333335,3.0,1.0,0,0.0,0.0,55.0,55.0
2024-05-02,745021,Texas Rangers,Washington Nationals,Globe Life Field,36.84,38.64,1.8,55.6,3.0,9.5,6,6,0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,5.292000000000001,14.718,8.828666666666665,5.0,11.919250000000002,5.580666666666667,14.478,6.666666666666666,1.0,0,0.0,0.0,55.0,55.0
2024-05-02,746403,Houston Astros,Cleveland Guardians,Minute Maid Park,44.3,42.35,1.9,51.1,0.0,9.1,10,8,2,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,20.531000000000002,11.021999999999998,6.751333333333333,3.0,19.208000000000002,3.41,11.399999999999999,8.333333333333332,1.0,0,0.0,0.0,55.0,55.0
2024-05-03,746890,Chicago Cubs,Milwaukee Brewers,Wrigley Field,51.51,43.46,8.0,49.8,0.0,8.9,4,1,3,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,17.211250000000003,11.0,15.301333333333332,5.0,7.9502500000000005,12.188,16.656666666666666,6.666666666666666,1.0,0,0.0,0.0,55.0,55.0
2024-05-03,746721,Cincinnati Reds,Baltimore Orioles,Great American Ball Park,44.23,60.22,16.0,47.6,0.0,8.6,3,0,3,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,WIN,NO BET,20.531000000000002,8.088666666666665,7.815333333333333,5.0,34.43475,7.355333333333332,10.399333333333335,8.333333333333332,1.01,0,0.0,0.0,55.0,55.0
2024-05-03,745510,Pittsburgh Pirates,Colorado Rockies,PNC Park,42.9,33.04,9.9,53.5,2.0,9.3,5,2,3,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,18.5465,11.007333333333332,7.346666666666666,3.0,4.6305000000000005,7.868666666666666,13.87,6.666666666666666,1.0,0,0.0,0.0,55.0,55.0
2024-05-03,745589,Philadelphia Phillies,San Francisco Giants,Citizens Bank Park,70.04,21.7,48.3,48.7,0.0,8.8,7,4,3,True,HOME,HOME,0.6251,NO BET,,NO BET,WIN,NO BET,NO BET,31.127250000000004,10.244666666666667,19.0,6.666666666666666,8.61175,4.891333333333333,1.5326666666666666,6.666666666666666,1.0,0,0.0,0.0,55.0,55.0
2024-05-03,744868,Washington Nationals,Toronto Blue Jays,Nationals Park,47.52,48.03,0.5,48.1,0.0,8.7,12,9,3,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,21.854000000000003,6.350666666666666,13.312666666666665,3.0,19.208000000000002,15.209333333333332,8.613333333333333,5.0,1.0,0,0.0,0.0,55.0,55.0
2024-05-03,745101,Tampa Bay Rays,New York Mets,Tropicana Field,57.03,61.18,4.1,35.6,-8.0,7.9,18,10,8,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,22.5155,14.336666666666666,10.513333333333334,6.666666666666666,40.38825,5.236,12.552666666666667,3.0,1.0,0,0.0,0.0,55.0,55.0
